relation_id,source_client_id,target_client_id,type_relation,risk_relation
878,2007,3181,GARANT,14
879,4637,3724,GARANT,90
880,1950,2905,FAMILLE,27
881,4019,4220,BUSINESS,72
882,2906,98,FAMILLE,73
883,1714,2915,BUSINESS,15
884,519,3339,FAMILLE,70
885,4451,2227,GARANT,100
886,713,2032,BUSINESS,67
887,1059,1201,FAMILLE,48
888,437,4392,GARANT,97
889,386,4509,FAMILLE,15
890,3957,4434,FAMILLE,63
891,4145,826,GARANT,18
892,3409,363,FAMILLE,15
893,177,4196,GARANT,47
894,4891,3668,BUSINESS,50
895,2095,827,GARANT,71
896,1443,1297,FAMILLE,18
897,847,4393,GARANT,94
898,488,3328,GARANT,78
899,101,2179,GARANT,71
900,4544,3648,BUSINESS,7
901,1940,3241,FAMILLE,26
902,2075,4387,FAMILLE,14
903,4607,1410,BUSINESS,69
904,3243,4177,GARANT,79
905,1114,3044,GARANT,69
906,4847,4829,BUSINESS,74
907,1964,4035,GARANT,26
908,597,3919,FAMILLE,17
909,2308,4702,FAMILLE,7
910,1734,1581,FAMILLE,8
911,1011,276,FAMILLE,72
912,2510,113,GARANT,73
913,2245,3486,BUSINESS,26
914,3513,2625,FAMILLE,55
915,912,4221,GARANT,32
916,1093,4744,GARANT,71
917,4729,1018,BUSINESS,76
918,4573,1675,FAMILLE,72
919,557,4732,GARANT,69
920,1869,322,FAMILLE,10
921,3398,3771,BUSINESS,60
922,3377,2436,GARANT,79
923,4927,3766,GARANT,60
924,2426,4298,GARANT,74
925,1626,3941,FAMILLE,36
926,2863,2589,GARANT,87
927,2723,4202,FAMILLE,68
928,1805,4443,BUSINESS,42
929,648,1714,GARANT,51
930,3418,1183,FAMILLE,48
931,3248,3423,GARANT,99
932,579,473,BUSINESS,75
933,582,2558,BUSINESS,44
934,3806,93,BUSINESS,71
935,2531,1443,GARANT,89
936,3368,32,BUSINESS,43
937,1014,356,BUSINESS,39
938,1379,3723,BUSINESS,32
939,4625,404,FAMILLE,31
940,2434,1322,FAMILLE,75
941,536,587,FAMILLE,28
942,2939,1575,GARANT,82
943,1653,1710,FAMILLE,60
944,1324,888,FAMILLE,71
945,2392,4123,FAMILLE,74
946,3901,3501,FAMILLE,28
947,4011,4969,FAMILLE,36
948,3126,1503,BUSINESS,30
949,4781,4563,GARANT,87
950,3935,916,BUSINESS,36
951,1505,3025,GARANT,98
952,897,88,BUSINESS,6
953,3516,2219,BUSINESS,12
954,754,3406,BUSINESS,49
955,3721,1284,BUSINESS,28
956,3088,4697,FAMILLE,30
957,2027,4225,GARANT,47
958,324,1454,FAMILLE,24
959,2834,2126,GARANT,18
960,4449,480,BUSINESS,72
961,482,2661,FAMILLE,54
962,4953,4579,FAMILLE,74
963,3916,4334,BUSINESS,39
964,1349,3559,BUSINESS,67
965,4079,3196,GARANT,73
966,972,1632,GARANT,60
967,1012,3857,FAMILLE,54
968,1842,2604,GARANT,39
969,1343,3236,FAMILLE,66
970,3307,1032,FAMILLE,35
971,3069,4001,FAMILLE,11
972,1111,2639,GARANT,72
973,102,809,FAMILLE,70
974,2804,1550,GARANT,82
975,2852,3353,FAMILLE,69
976,3460,3167,GARANT,21
977,2677,4713,BUSINESS,69
978,4786,1048,GARANT,88
979,2665,4837,FAMILLE,18
980,1930,345,GARANT,40
981,1859,4101,GARANT,45
982,4601,2193,FAMILLE,51
983,3161,3843,BUSINESS,71
984,3412,4729,GARANT,99
985,2434,3366,BUSINESS,66
986,1054,2684,FAMILLE,35
987,1834,2665,FAMILLE,63
988,4466,2263,FAMILLE,42
989,2397,4559,BUSINESS,42
990,3029,1686,FAMILLE,17
991,539,2894,FAMILLE,72
992,1824,2550,GARANT,71
993,3031,4686,GARANT,79
994,585,386,FAMILLE,34
995,3074,1550,GARANT,86
996,1171,2238,FAMILLE,15
997,2985,4620,FAMILLE,27
998,1582,33,BUSINESS,57
999,3491,1395,BUSINESS,62
1000,1497,3151,BUSINESS,77
1001,2072,650,BUSINESS,38
1002,3506,1743,GARANT,91
1003,4661,364,FAMILLE,34
1004,2052,3183,GARANT,71
1005,2554,1832,GARANT,88
1006,3381,2298,GARANT,52
1007,2350,304,BUSINESS,23
1008,4,1746,GARANT,72
1009,3594,2378,BUSINESS,36
1010,3959,3642,GARANT,17
1011,1363,1160,FAMILLE,75
1012,2487,3755,GARANT,90
1013,2537,42,FAMILLE,54
1014,2918,400,FAMILLE,41
1015,4736,4959,GARANT,73
1016,4340,4834,GARANT,40
1017,1745,4274,GARANT,19
1018,300,436,FAMILLE,69
1019,409,3936,GARANT,88
1020,3513,4601,FAMILLE,31
1021,2395,3543,GARANT,88
1022,3091,4985,FAMILLE,33
1023,4310,3056,GARANT,49
1024,104,3581,GARANT,73
1025,576,4501,FAMILLE,17
1026,2621,1535,GARANT,70
1027,4081,835,GARANT,29
1028,480,3093,GARANT,93
1029,99,4460,FAMILLE,40
1030,976,627,BUSINESS,72
1031,1249,786,GARANT,76
1032,3529,2699,BUSINESS,48
1033,4733,1193,FAMILLE,11
1034,4734,1719,FAMILLE,27
1035,2403,3268,GARANT,24
1036,1325,822,FAMILLE,47
1037,1295,3637,BUSINESS,50
1038,1560,3262,GARANT,52
1039,704,922,FAMILLE,28
1040,4292,2114,GARANT,56
1041,2048,2759,BUSINESS,38
1042,329,4122,FAMILLE,23
1043,202,4257,GARANT,20
1044,662,603,BUSINESS,11
1045,566,1475,GARANT,16
1046,2490,2275,GARANT,99
1047,4163,1015,FAMILLE,66
1048,106,4503,GARANT,41
1049,312,2805,BUSINESS,46
1050,4442,4824,BUSINESS,70
1051,1871,4750,BUSINESS,65
1052,1948,3013,GARANT,71
1053,3706,1880,BUSINESS,10
1054,4965,1916,FAMILLE,9
1055,3249,4943,GARANT,76
1056,525,2592,FAMILLE,53
1057,2248,3124,GARANT,9
1058,153,3617,GARANT,77
1059,2137,2233,FAMILLE,51
1060,1033,1510,FAMILLE,54
1061,1595,148,GARANT,92
1062,1155,4641,GARANT,77
1063,3449,2671,BUSINESS,34
1064,1419,3333,FAMILLE,47
1065,4131,2133,FAMILLE,29
1066,3539,1485,GARANT,56
1067,1417,4470,GARANT,95
1068,3969,2422,BUSINESS,11
1069,1723,636,GARANT,61
1070,3030,4780,GARANT,58
1071,4327,1990,BUSINESS,16
1072,4819,2359,GARANT,78
1073,1627,2380,BUSINESS,73
1074,996,904,BUSINESS,14
1075,4147,3438,FAMILLE,32
1076,4232,4504,FAMILLE,49
1077,2885,3581,GARANT,19
1078,1544,858,GARANT,71
1079,4267,2973,GARANT,78
1080,759,4179,GARANT,73
1081,4854,4646,BUSINESS,51
1082,303,4448,GARANT,80
1083,3123,1226,GARANT,80
1084,1160,554,FAMILLE,62
1085,3067,2989,FAMILLE,71
1086,3468,344,GARANT,93
1087,3540,4802,GARANT,55
1088,2569,911,GARANT,75
1089,1549,780,FAMILLE,27
1090,3263,3259,FAMILLE,19
1091,3958,515,FAMILLE,64
1092,4299,501,FAMILLE,8
1093,2474,2456,GARANT,95
1094,4369,4915,FAMILLE,12
1095,4886,593,FAMILLE,74
1096,4815,2758,GARANT,69
1097,3977,3680,GARANT,68
1098,3894,1709,BUSINESS,79
1099,2331,2342,FAMILLE,14
1100,3657,3710,BUSINESS,63
1101,4170,3318,FAMILLE,13
1102,2461,1438,BUSINESS,56
1103,349,1093,GARANT,90
1104,4267,2316,FAMILLE,27
1105,2175,3747,BUSINESS,16
1106,3994,630,GARANT,93
1107,3937,1535,GARANT,90
1108,1254,1814,FAMILLE,30
1109,4020,1347,FAMILLE,78
1110,2073,4976,FAMILLE,6
1111,3840,3617,FAMILLE,13
1112,3691,2796,FAMILLE,42
1113,409,1468,GARANT,96
1114,2315,2670,GARANT,75
1115,472,3298,FAMILLE,42
1116,1655,1533,BUSINESS,71
1117,1924,2754,FAMILLE,40
1118,2935,2811,BUSINESS,11
1119,3965,4645,BUSINESS,14
1120,3180,883,GARANT,74
1121,3066,1312,FAMILLE,40
1122,3963,1320,GARANT,100
1123,1356,3362,FAMILLE,12
1124,2211,1306,BUSINESS,43
1125,1853,1498,GARANT,79
1126,904,4291,FAMILLE,42
1127,1877,4670,FAMILLE,21
1128,3679,4637,BUSINESS,12
1129,3370,3977,GARANT,74
1130,4256,1936,FAMILLE,11
1131,133,2328,FAMILLE,9
1132,3163,3661,FAMILLE,9
1133,2306,1474,FAMILLE,68
1134,4295,3083,FAMILLE,60
1135,1926,3230,FAMILLE,14
1136,3752,4247,BUSINESS,76
1137,139,2504,FAMILLE,20
1138,2209,4642,FAMILLE,9
1139,2549,654,BUSINESS,12
1140,2892,3613,GARANT,32
1141,1212,3880,GARANT,99
1142,3431,3332,BUSINESS,41
1143,1316,1800,GARANT,58
1144,32,419,GARANT,85
1145,1331,1459,GARANT,83
1146,3574,3592,FAMILLE,24
1147,2751,1399,GARANT,54
1148,4016,889,GARANT,86
1149,2284,4564,BUSINESS,12
1150,4528,759,FAMILLE,5
1151,4216,2226,FAMILLE,62
1152,2968,4497,BUSINESS,22
1153,305,1591,BUSINESS,41
1154,440,715,GARANT,75
1155,4950,675,FAMILLE,36
1156,2643,2233,GARANT,41
1157,3504,1735,GARANT,98
1158,3570,1856,GARANT,20
1159,2388,3167,FAMILLE,35
1160,3409,2481,FAMILLE,33
1161,388,3312,GARANT,83
1162,3949,4281,GARANT,86
1163,1899,2952,FAMILLE,26
1164,353,1671,FAMILLE,63
1165,4443,808,FAMILLE,58
1166,2862,4370,FAMILLE,73
1167,453,2601,FAMILLE,32
1168,2882,771,GARANT,92
1169,4058,1493,FAMILLE,48
1170,3575,2705,GARANT,74
1171,746,1202,GARANT,52
1172,4988,4094,GARANT,84
1173,1044,1835,GARANT,76
1174,3455,4010,GARANT,43
1175,3109,4307,FAMILLE,30
1176,543,4174,GARANT,79
1177,2943,1078,GARANT,75
1178,3539,3014,GARANT,85
1179,4763,4120,BUSINESS,43
1180,1406,2302,FAMILLE,44
1181,846,66,BUSINESS,13
1182,4885,4937,GARANT,28
1183,2380,555,FAMILLE,48
1184,2139,2890,GARANT,71
1185,2540,1234,GARANT,91
1186,2746,3890,GARANT,60
1187,4982,1018,GARANT,79
1188,2835,2957,GARANT,63
1189,1910,3373,FAMILLE,53
1190,3880,3455,GARANT,87
1191,1524,261,GARANT,34
1192,551,3637,BUSINESS,31
1193,1920,3915,GARANT,9
1194,3771,4830,BUSINESS,68
1195,4651,1063,FAMILLE,14
1196,481,2316,GARANT,45
1197,3552,4600,GARANT,63
1198,3591,2997,BUSINESS,8
1199,4364,4312,GARANT,6
1200,1543,3942,GARANT,79
1201,1010,1299,BUSINESS,35
1202,2903,656,BUSINESS,72
1203,4706,4448,BUSINESS,34
1204,345,4988,BUSINESS,67
1205,4322,1729,GARANT,62
1206,4626,1189,GARANT,32
1207,4692,4768,FAMILLE,7
1208,223,3423,GARANT,99
1209,984,1261,GARANT,75
1210,3001,4752,FAMILLE,25
1211,1480,700,GARANT,75
1212,4052,1829,GARANT,22
1213,1288,3179,GARANT,34
1214,1711,301,FAMILLE,25
1215,390,1007,GARANT,87
1216,940,821,GARANT,100
1217,3588,564,BUSINESS,62
1218,4213,920,FAMILLE,7
1219,4004,3338,FAMILLE,58
1220,2306,132,GARANT,84
1221,4950,4675,FAMILLE,18
1222,4025,4706,FAMILLE,74
1223,2513,4815,GARANT,76
1224,766,435,GARANT,89
1225,1544,3624,BUSINESS,53
1226,2532,2553,BUSINESS,17
1227,484,2374,FAMILLE,78
1228,58,3899,GARANT,83
1229,3673,3398,FAMILLE,26
1230,2529,3691,BUSINESS,12
1231,3576,4883,FAMILLE,41
1232,3024,4236,BUSINESS,32
1233,4920,1160,GARANT,75
1234,1098,2546,GARANT,64
1235,4620,2210,FAMILLE,47
1236,3075,4156,FAMILLE,46
1237,1100,4461,GARANT,60
1238,2149,2423,GARANT,82
1239,2963,606,GARANT,88
1240,1608,3035,BUSINESS,26
1241,1909,3794,GARANT,81
1242,2966,4244,FAMILLE,75
1243,847,3611,GARANT,51
1244,4895,3476,FAMILLE,28
1245,1571,1109,BUSINESS,9
1246,2613,486,GARANT,72
1247,3315,941,BUSINESS,66
1248,3973,1050,GARANT,32
1249,4082,3112,GARANT,76
1250,1499,4000,GARANT,44
1251,3598,4345,BUSINESS,67
1252,57,1652,BUSINESS,13
1253,2431,786,GARANT,93
1254,3166,3872,FAMILLE,62
1255,547,3515,BUSINESS,74
1256,3538,1685,FAMILLE,20
1257,430,2495,FAMILLE,14
1258,220,3606,BUSINESS,7
1259,1213,3939,FAMILLE,5
1260,4091,1185,GARANT,72
1261,2874,3556,FAMILLE,58
1262,4756,1614,FAMILLE,44
1263,432,3121,FAMILLE,51
1264,1124,3146,FAMILLE,9
1265,1927,4307,GARANT,12
1266,885,4401,FAMILLE,65
1267,2182,1448,GARANT,55
1268,2948,2310,BUSINESS,77
1269,2670,3754,GARANT,15
1270,3701,2138,FAMILLE,56
1271,3341,905,FAMILLE,11
1272,3184,4368,FAMILLE,71
1273,4720,1818,GARANT,92
1274,517,996,GARANT,81
1275,1485,4800,GARANT,74
1276,862,4580,FAMILLE,35
1277,4769,3423,FAMILLE,40
1278,1118,3433,GARANT,75
1279,3816,3794,GARANT,85
1280,4883,1737,FAMILLE,16
1281,2663,4107,BUSINESS,76
1282,3717,799,FAMILLE,55
1283,4028,4294,BUSINESS,14
1284,4920,2091,FAMILLE,55
1285,983,2425,GARANT,91
1286,1632,1919,GARANT,95
1287,3873,2448,GARANT,85
1288,2785,371,FAMILLE,56
1289,3955,3905,GARANT,47
1290,4933,3923,FAMILLE,23
1291,2337,3848,BUSINESS,13
1292,1920,4682,FAMILLE,44
1293,2755,2236,FAMILLE,17
1294,1542,2090,GARANT,38
1295,3497,3679,BUSINESS,79
1296,4392,4201,FAMILLE,79
1297,2884,1191,FAMILLE,77
1298,1409,4469,GARANT,70
1299,4739,4788,GARANT,86
1300,4323,3622,GARANT,79
1301,4580,3315,FAMILLE,27
1302,3756,4378,FAMILLE,30
1303,3363,1686,FAMILLE,5
1304,1307,1671,FAMILLE,70
1305,691,4751,FAMILLE,39
1306,3717,4316,BUSINESS,56
1307,2862,892,GARANT,96
1308,5000,3267,GARANT,80
1309,4689,1408,BUSINESS,41
1310,3108,2547,FAMILLE,15
1311,4544,4822,FAMILLE,56
1312,1548,4461,GARANT,39
1313,3904,2109,BUSINESS,77
1314,2898,2319,FAMILLE,51
1315,51,1826,FAMILLE,71
1316,613,3544,FAMILLE,46
1317,2720,2122,GARANT,29
1318,3438,1031,FAMILLE,59
1319,862,1736,FAMILLE,37
1320,1547,4136,GARANT,44
1321,2359,1766,GARANT,83
1322,466,4420,FAMILLE,40
1323,357,4549,GARANT,88
1324,4894,45,GARANT,79
1325,2257,4134,BUSINESS,40
1326,2202,4498,GARANT,38
1327,1907,4244,FAMILLE,36
1328,2227,4164,BUSINESS,22
1329,1108,2899,FAMILLE,29
1330,4163,1451,GARANT,88
1331,3652,3413,BUSINESS,28
1332,4382,2014,BUSINESS,26
1333,1336,3822,BUSINESS,17
1334,2963,4649,GARANT,49
1335,2317,1082,FAMILLE,32
1336,1142,4062,FAMILLE,35
1337,1671,2760,FAMILLE,77
1338,719,745,FAMILLE,49
1339,1050,3268,GARANT,7
1340,3795,2811,FAMILLE,36
1341,349,940,GARANT,20
1342,2980,2444,FAMILLE,21
1343,318,3341,FAMILLE,65
1344,4661,126,FAMILLE,43
1345,4823,3369,FAMILLE,74
1346,2923,1857,GARANT,93
1347,2288,3691,FAMILLE,68
1348,2879,1115,GARANT,75
1349,916,4508,GARANT,21
1350,1547,589,GARANT,10
1351,2948,1574,GARANT,71
1352,2743,4293,FAMILLE,67
1353,2989,3306,FAMILLE,24
1354,1682,1340,BUSINESS,51
1355,3362,3434,BUSINESS,52
1356,4888,1090,GARANT,70
1357,1435,4450,GARANT,64
1358,610,586,GARANT,82
1359,683,1716,GARANT,70
1360,988,2424,GARANT,81
1361,4184,2838,BUSINESS,25
1362,1342,1324,BUSINESS,63
1363,300,33,BUSINESS,35
1364,641,3334,FAMILLE,63
1365,1951,2617,FAMILLE,63
1366,3446,2393,GARANT,73
1367,4746,3490,FAMILLE,5
1368,2347,870,FAMILLE,13
1369,2162,3095,GARANT,97
1370,4080,1189,GARANT,60
1371,4589,4131,FAMILLE,75
1372,4938,1555,GARANT,16
1373,2502,1158,FAMILLE,19
1374,2533,1205,FAMILLE,54
1375,2134,1380,GARANT,73
1376,3186,256,GARANT,96
1377,3939,1523,GARANT,12
1378,2232,2401,BUSINESS,55
1379,158,3590,BUSINESS,80
1380,2470,1528,FAMILLE,60
1381,835,4864,BUSINESS,34
1382,2253,4677,FAMILLE,77
1383,769,948,GARANT,80
1384,187,349,BUSINESS,28
1385,1971,1160,FAMILLE,59
1386,4926,2083,GARANT,86
1387,1542,696,GARANT,91
1388,270,4995,GARANT,73
1389,3169,609,FAMILLE,15
1390,4628,4245,FAMILLE,11
1391,2039,1029,FAMILLE,10
1392,2157,4011,GARANT,27
1393,1649,467,FAMILLE,13
1394,607,2258,GARANT,12
1395,942,3037,FAMILLE,22
1396,3378,3602,FAMILLE,16
1397,1957,449,BUSINESS,80
1398,4367,4428,FAMILLE,61
1399,1574,3266,GARANT,73
1400,978,4272,GARANT,68
1401,3141,4297,GARANT,6
1402,1870,3285,BUSINESS,54
1403,2001,1799,BUSINESS,32
1404,1123,744,FAMILLE,7
1405,3483,4076,BUSINESS,43
1406,961,692,GARANT,20
1407,2019,4637,GARANT,95
1408,1551,4102,GARANT,27
1409,21,2075,FAMILLE,75
1410,297,1729,GARANT,13
1411,2729,4556,FAMILLE,9
1412,2644,2888,FAMILLE,75
1413,2690,597,BUSINESS,7
1414,1989,270,FAMILLE,68
1415,4727,3824,GARANT,9
1416,3337,4901,BUSINESS,20
1417,2352,360,BUSINESS,58
1418,3849,154,GARANT,45
1419,3036,4537,GARANT,25
1420,4046,478,BUSINESS,50
1421,2234,4716,FAMILLE,16
1422,3692,2488,BUSINESS,11
1423,1176,2514,BUSINESS,61
1424,4154,726,GARANT,82
1425,4505,4577,GARANT,71
1426,4958,301,BUSINESS,65
1427,4289,1105,GARANT,36
1428,533,13,FAMILLE,46
1429,1280,1272,FAMILLE,62
1430,4550,583,GARANT,90
1431,2435,907,GARANT,5
1432,3526,4113,GARANT,15
1433,255,560,FAMILLE,37
1434,3675,88,GARANT,72
1435,3648,4111,FAMILLE,46
1436,4585,3633,GARANT,92
1437,1837,2729,FAMILLE,79
1438,2797,3508,FAMILLE,11
1439,4032,4302,GARANT,71
1440,2448,290,FAMILLE,20
1441,3198,4050,BUSINESS,44
1442,2200,2449,BUSINESS,41
1443,2710,4620,FAMILLE,75
1444,4708,711,FAMILLE,36
1445,2431,1257,FAMILLE,48
1446,777,2607,GARANT,94
1447,592,3338,FAMILLE,55
1448,657,4189,GARANT,78
1449,1870,619,FAMILLE,76
1450,747,4954,BUSINESS,78
1451,2910,4257,GARANT,33
1452,1738,1180,GARANT,11
1453,3506,294,BUSINESS,9
1454,229,2855,FAMILLE,47
1455,2837,3953,FAMILLE,14
1456,2721,1119,FAMILLE,23
1457,3274,3398,FAMILLE,7
1458,3146,3348,FAMILLE,27
1459,4873,1709,FAMILLE,51
1460,2350,1738,GARANT,78
1461,4208,2237,BUSINESS,10
1462,4470,2403,FAMILLE,75
1463,3540,3534,FAMILLE,50
1464,3519,820,GARANT,71
1465,322,2225,GARANT,82
1466,3895,2394,BUSINESS,37
1467,3476,2816,GARANT,38
1468,1688,739,BUSINESS,60
1469,3957,2443,FAMILLE,70
1470,1670,701,GARANT,84
1471,2290,163,FAMILLE,27
1472,2370,4433,GARANT,85
1473,1093,1829,GARANT,64
1474,296,637,GARANT,33
1475,2186,4357,FAMILLE,18
1476,1731,3413,GARANT,77
1477,1198,4935,GARANT,42
1478,3472,1830,BUSINESS,72
1479,826,4566,GARANT,78
1480,601,1218,FAMILLE,12
1481,2706,110,GARANT,34
1482,3143,2797,BUSINESS,70
1483,4912,2451,FAMILLE,72
1484,4408,2008,FAMILLE,52
1485,2219,4382,GARANT,96
1486,892,2219,GARANT,59
1487,1186,2,GARANT,66
1488,2563,2281,GARANT,77
1489,2768,3165,GARANT,86
1490,64,3899,FAMILLE,79
1491,4951,2066,FAMILLE,12
1492,789,2770,BUSINESS,39
1493,4090,1883,BUSINESS,22
1494,1547,4472,GARANT,60
1495,2149,3537,BUSINESS,67
1496,2620,3847,BUSINESS,72
1497,432,2934,GARANT,51
1498,4532,815,FAMILLE,70
1499,2686,4403,GARANT,52
1500,1844,2089,BUSINESS,63
1501,836,1956,FAMILLE,65
1502,2558,835,BUSINESS,13
1503,1095,4460,FAMILLE,71
1504,1134,4566,FAMILLE,59
1505,2597,1292,BUSINESS,8
1506,4670,3629,BUSINESS,18
1507,1240,1088,FAMILLE,19
1508,4221,2052,GARANT,59
1509,1561,2893,GARANT,88
1510,2760,296,GARANT,13
1511,2008,3351,BUSINESS,19
1512,1508,1157,FAMILLE,43
1513,4377,3942,FAMILLE,55
1514,3,818,FAMILLE,33
1515,3625,146,BUSINESS,64
1516,3456,507,GARANT,97
1517,2236,4665,GARANT,8
1518,381,4172,GARANT,92
1519,1079,1579,FAMILLE,34
1520,4703,4209,BUSINESS,15
1521,3657,4479,GARANT,93
1522,2967,4141,FAMILLE,70
1523,4391,2503,FAMILLE,72
1524,2290,603,FAMILLE,80
1525,4926,4129,BUSINESS,53
1526,3585,2402,FAMILLE,45
1527,4017,4488,GARANT,16
1528,1637,3336,BUSINESS,55
1529,1104,4705,GARANT,32
1530,1112,4926,GARANT,64
1531,4479,2016,BUSINESS,59
1532,493,325,GARANT,83
1533,4494,2835,GARANT,80
1534,1597,1662,FAMILLE,61
1535,189,3907,FAMILLE,51
1536,4286,4409,BUSINESS,79
1537,583,4552,FAMILLE,10
1538,2177,3672,BUSINESS,66
1539,3641,4290,FAMILLE,11
1540,3827,2732,FAMILLE,33
1541,841,2817,FAMILLE,45
1542,4744,421,GARANT,98
1543,1348,917,GARANT,92
1544,3527,3115,FAMILLE,63
1545,2193,909,GARANT,92
1546,2605,4711,FAMILLE,71
1547,1743,56,FAMILLE,23
1548,132,1128,GARANT,87
1549,573,723,FAMILLE,79
1550,2110,2564,FAMILLE,28
1551,2476,2958,FAMILLE,24
1552,4897,2098,GARANT,62
1553,1878,1627,FAMILLE,6
1554,505,2015,FAMILLE,12
1555,3608,1343,FAMILLE,41
1556,137,3998,GARANT,73
1557,4069,484,GARANT,98
1558,307,2642,GARANT,83
1559,4078,1319,BUSINESS,60
1560,4011,906,FAMILLE,67
1561,3046,3270,BUSINESS,44
1562,4224,1826,GARANT,81
1563,2436,3954,GARANT,23
1564,3388,235,BUSINESS,10
1565,3859,2294,GARANT,79
1566,3596,319,FAMILLE,33
1567,449,3571,GARANT,11
1568,3712,4512,GARANT,23
1569,634,2279,FAMILLE,7
1570,3390,3890,GARANT,61
1571,1740,4179,GARANT,95
1572,3429,4927,FAMILLE,72
1573,3583,1023,BUSINESS,9
1574,3566,2103,GARANT,62
1575,1569,230,FAMILLE,26
1576,51,2346,FAMILLE,8
1577,2632,424,FAMILLE,18
1578,3259,2616,FAMILLE,36
1579,2456,4649,GARANT,43
1580,1761,4347,BUSINESS,72
1581,438,3238,BUSINESS,32
1582,2702,3030,GARANT,92
1583,3460,4605,FAMILLE,58
1584,3076,1865,FAMILLE,17
1585,1601,1582,BUSINESS,32
1586,3416,2062,FAMILLE,13
1587,43,1934,GARANT,39
1588,1055,3390,FAMILLE,78
1589,2666,124,BUSINESS,31
1590,745,3469,GARANT,89
1591,1096,267,GARANT,97
1592,3092,542,BUSINESS,51
1593,3992,3352,GARANT,90
1594,1039,4638,GARANT,53
1595,3736,2924,FAMILLE,74
1596,1534,4354,FAMILLE,48
1597,757,2039,GARANT,23
1598,3145,3999,FAMILLE,73
1599,1294,86,FAMILLE,11
1600,3585,4474,GARANT,74
1601,3228,2492,BUSINESS,24
1602,1589,4969,FAMILLE,61
1603,3493,1390,GARANT,75
1604,2560,3175,FAMILLE,32
1605,2939,3251,GARANT,84
1606,2966,1955,GARANT,59
1607,2723,527,FAMILLE,56
1608,4813,3308,FAMILLE,20
1609,3738,4081,FAMILLE,75
1610,188,2604,BUSINESS,26
1611,3296,1021,GARANT,89
1612,539,605,GARANT,29
1613,920,901,GARANT,58
1614,3205,4302,FAMILLE,45
1615,4691,1085,GARANT,18
1616,1560,3318,FAMILLE,55
1617,4353,4479,GARANT,81
1618,788,703,BUSINESS,43
1619,3183,1911,FAMILLE,39
1620,4120,3664,FAMILLE,7
1621,651,3873,GARANT,83
1622,120,142,FAMILLE,67
1623,1441,1922,GARANT,29
1624,1331,3706,FAMILLE,38
1625,248,1138,BUSINESS,16
1626,4231,4779,FAMILLE,5
1627,2827,1597,FAMILLE,5
1628,2547,4388,GARANT,72
1629,167,1918,GARANT,19
1630,1188,630,BUSINESS,31
1631,2972,3045,FAMILLE,76
1632,1134,4662,FAMILLE,66
1633,2342,1163,GARANT,69
1634,2448,1116,FAMILLE,39
1635,4890,4736,FAMILLE,37
1636,2503,1035,GARANT,6
1637,1139,4462,BUSINESS,15
1638,3226,2068,FAMILLE,70
1639,4165,3252,FAMILLE,32
1640,1527,1030,FAMILLE,35
1641,4892,4623,BUSINESS,48
1642,3359,3162,GARANT,43
1643,1508,3508,FAMILLE,39
1644,3703,1539,FAMILLE,5
1645,3724,2143,GARANT,74
1646,3715,436,FAMILLE,65
1647,2599,558,GARANT,70
1648,3590,3801,BUSINESS,80
1649,4894,1843,BUSINESS,69
1650,1280,4820,FAMILLE,45
1651,2610,4496,GARANT,71
1652,1042,2606,FAMILLE,26
1653,960,2176,BUSINESS,10
1654,176,4867,BUSINESS,52
1655,4254,1292,FAMILLE,13
1656,19,2749,BUSINESS,6
1657,62,3636,FAMILLE,45
1658,2308,55,FAMILLE,16
1659,4805,3712,BUSINESS,52
1660,3451,4067,FAMILLE,58
1661,4787,2220,FAMILLE,6
1662,2554,1637,FAMILLE,41
1663,2821,4490,BUSINESS,9
1664,4085,4077,GARANT,70
1665,4427,3563,FAMILLE,33
1666,3364,4826,FAMILLE,11
1667,3944,4320,FAMILLE,64
1668,2901,1266,FAMILLE,35
1669,589,3455,BUSINESS,17
1670,4539,827,FAMILLE,6
1671,3473,2950,GARANT,72
1672,1956,2990,GARANT,70
1673,3988,1126,BUSINESS,23
1674,4182,3662,GARANT,90
1675,2919,1783,GARANT,47
1676,4372,3169,FAMILLE,19
1677,3928,3003,GARANT,86
1678,58,923,BUSINESS,39
1679,1234,4083,FAMILLE,27
1680,2376,3535,FAMILLE,76
1681,1070,953,BUSINESS,23
1682,3445,1630,FAMILLE,13
1683,2588,2910,BUSINESS,63
1684,4246,2208,FAMILLE,70
1685,2993,4808,GARANT,33
1686,4755,2331,FAMILLE,48
1687,1580,471,BUSINESS,41
1688,1549,2736,GARANT,66
1689,2071,4853,GARANT,88
1690,498,52,FAMILLE,14
1691,1821,1501,BUSINESS,14
1692,1737,4800,FAMILLE,72
1693,3214,4960,BUSINESS,65
1694,466,1110,FAMILLE,28
1695,4282,681,FAMILLE,28
1696,2142,1796,FAMILLE,11
1697,933,4302,GARANT,96
1698,1535,3524,FAMILLE,37
1699,3295,4417,BUSINESS,40
1700,2110,3054,FAMILLE,19
1701,3459,4383,BUSINESS,32
1702,3715,2155,BUSINESS,48
1703,4124,1844,GARANT,46
1704,1026,3706,BUSINESS,32
1705,1799,1659,BUSINESS,57
1706,2142,3647,GARANT,35
1707,2483,2436,FAMILLE,45
1708,3740,3560,GARANT,8
1709,3556,709,GARANT,83
1710,2445,1737,BUSINESS,51
1711,2462,3387,FAMILLE,51
1712,340,2329,GARANT,89
1713,4917,4524,BUSINESS,52
